0,10,10
---
5,5,0,3
6,7,0,1
7,6,0,3
8,4,0,1
9,1,0,1
9,8,1,2
---
0.022171,3

12,10,10
---
1,1,0,1
2,9,0,1
2,2,1,3
3,0,0,8
4,4,0,3
5,3,0,4
6,5,0,1
6,6,1,2
7,8,0,1
7,7,1,3
---
0.029294,8

13,10,10
---
2,0,0,3
3,4,0,3
3,6,3,4
4,3,0,2
5,5,0,2
6,2,0,3
7,8,0,2
7,1,2,3
8,7,0,5
9,9,0,1
---
0.041967,5

14,10,10
---
0,2,0,1
0,4,1,2
1,3,0,1
3,8,0,2
4,1,0,3
5,6,0,4
6,0,0,2
7,5,0,2
8,7,0,1
8,9,1,4
---
0.038834,4

15,10,10
---
0,1,0,1
1,9,0,4
2,4,0,1
3,6,0,1
4,5,0,1
5,3,0,4
6,8,0,2
6,7,2,3
7,2,0,1
8,0,0,3
---
0.037279,4

16,10,10
---
0,8,0,3
0,2,3,4
1,0,0,4
2,7,0,2
3,5,0,1
3,9,1,4
5,3,0,3
6,4,0,4
8,1,0,2
9,6,0,2
---
0.040096,4

17,10,10
---
0,1,0,1
1,7,0,1
2,0,0,1
3,6,0,1
4,3,0,1
6,2,0,1
7,9,0,2
8,5,0,1
8,4,1,2
9,8,0,1
---
0.020338,2

18,10,10
---
0,9,0,1
0,0,1,2
1,2,0,2
4,8,0,1
4,7,1,2
5,1,0,1
6,6,0,2
7,3,0,1
8,4,0,3
9,5,0,1
---
0.022115,3

19,10,10
---
0,5,0,2
1,8,0,2
2,4,0,3
3,6,0,2
4,7,0,2
5,2,0,2
6,3,0,1
6,1,1,2
7,0,0,1
9,9,0,3
---
0.019563,3

20,10,10
---
0,6,0,1
0,1,1,2
1,9,0,2
1,2,2,3
3,8,0,3
4,5,0,1
6,4,0,1
6,0,1,2
7,7,0,2
8,3,0,3
---
0.023859,3

21,10,10
---
0,6,0,3
1,1,0,2
2,2,0,1
4,7,0,2
5,8,0,6
6,3,0,2
6,0,2,3
7,5,0,2
9,9,0,1
9,4,1,2
---
0.035109,6

22,10,10
---
0,3,0,3
1,7,0,1
1,4,1,2
3,2,0,1
3,1,1,2
5,8,0,1
5,6,1,2
6,0,0,3
7,5,0,1
8,9,0,2
---
0.023513,3

23,10,10
---
1,0,0,2
1,9,2,3
2,7,0,2
3,4,0,2
4,5,0,1
5,3,0,1
6,1,0,3
7,2,0,2
8,8,0,3
9,6,0,2
---
0.019644,3

24,10,10
---
0,1,0,2
1,5,0,2
2,8,0,1
3,2,0,1
4,3,0,1
6,6,0,1
7,0,0,3
8,4,0,2
8,7,2,3
9,9,0,5
---
0.034331,5

25,10,10
---
0,1,0,2
1,7,0,2
2,5,0,2
3,2,0,1
3,6,1,2
5,4,0,2
6,9,0,1
7,8,0,3
8,0,0,3
9,3,0,2
---
0.022565,3

26,10,10
---
0,3,0,2
1,7,0,2
2,6,0,1
2,9,1,3
3,8,0,4
6,2,0,1
6,5,1,2
7,1,0,1
7,0,1,4
8,4,0,3
---
0.033254,4

27,10,10
---
0,3,0,1
1,0,0,1
2,6,0,1
3,9,0,2
4,2,0,1
5,4,0,1
6,5,0,1
7,8,0,2
8,7,0,2
9,1,0,1
---
0.020526,2

28,10,10
---
0,4,0,1
1,2,0,1
2,7,0,1
2,8,1,2
4,1,0,1
4,6,1,2
5,5,0,1
5,0,1,2
7,3,0,2
8,9,0,1
---
0.019840,2

29,10,10
---
1,6,0,1
2,5,0,2
3,9,0,3
4,7,0,4
6,2,0,1
6,0,1,4
7,8,0,1
8,1,0,1
9,4,0,1
9,3,1,2
---
0.039883,4

30,10,10
---
0,8,0,1
0,7,1,2
1,3,0,4
2,0,0,2
4,1,0,4
5,4,0,2
6,2,0,2
7,5,0,3
8,6,0,2
9,9,0,1
---
0.038125,4

31,10,10
---
0,2,0,2
1,5,0,1
1,1,1,2
2,9,0,1
3,3,0,1
6,4,0,3
7,8,0,2
8,7,0,1
8,0,1,2
9,6,0,1
---
0.024637,3

32,10,10
---
0,4,0,1
1,9,0,3
2,3,0,2
3,6,0,1
3,7,1,3
4,1,0,1
5,8,0,2
6,5,0,3
8,2,0,1
9,0,0,3
---
0.034803,3

33,10,10
---
0,8,0,3
3,7,0,2
4,2,0,2
5,1,0,2
6,9,0,2
7,4,0,2
8,5,0,1
8,3,1,2
9,6,0,1
9,0,1,2
---
0.023501,3

34,10,10
---
1,1,0,2
2,3,0,2
3,4,0,3
5,2,0,1
5,8,1,2
6,5,0,5
7,0,0,2
7,9,2,3
8,7,0,3
9,6,0,3
---
0.038963,5

35,10,10
---
0,4,0,1
2,0,0,1
3,9,0,2
4,7,0,1
5,8,0,3
6,6,0,1
6,3,1,2
7,5,0,2
8,2,0,2
9,1,0,1
---
0.023822,3

36,10,10
---
0,5,0,2
1,4,0,1
2,7,0,2
3,1,0,1
4,9,0,1
4,2,1,2
5,6,0,1
7,3,0,2
8,8,0,2
9,0,0,1
---
0.019432,2

37,10,10
---
0,7,0,3
1,3,0,1
2,0,0,1
2,9,1,2
2,5,2,3
3,1,0,1
4,4,0,1
5,2,0,3
7,6,0,3
8,8,0,1
---
0.037253,3

38,10,10
---
0,2,0,1
1,3,0,2
2,6,0,4
3,4,0,4
5,8,0,1
7,1,0,1
7,9,1,2
8,0,0,1
8,5,1,4
9,7,0,4
---
0.038486,4

39,10,10
---
0,6,0,2
2,1,0,2
3,9,0,1
4,5,0,2
6,4,0,1
6,2,1,3
7,0,0,2
8,3,0,2
8,7,2,3
9,8,0,2
---
0.031754,3

40,10,10
---
0,5,0,1
1,1,0,1
3,6,0,1
3,8,1,2
4,9,0,1
5,4,0,2
6,3,0,1
7,0,0,3
8,7,0,1
9,2,0,3
---
0.025341,3

41,10,10
---
0,2,0,2
1,8,0,2
2,7,0,1
3,4,0,2
5,0,0,1
6,1,0,2
7,3,0,1
8,5,0,2
9,9,0,1
9,6,1,2
---
0.019542,2

42,10,10
---
0,2,0,1
0,9,1,2
1,0,0,1
2,1,0,1
3,8,0,1
4,5,0,1
5,6,0,2
6,4,0,1
8,3,0,1
9,7,0,2
---
0.020390,2

43,10,10
---
0,1,0,1
1,8,0,4
2,4,0,2
3,3,0,2
3,2,2,3
4,6,0,5
5,5,0,1
6,0,0,5
7,9,0,1
8,7,0,2
---
0.035205,5

44,10,10
---
0,7,0,2
1,0,0,1
2,1,0,1
4,4,0,1
5,3,0,1
6,8,0,2
7,2,0,3
8,5,0,1
8,9,1,2
9,6,0,1
---
0.033271,3

45,10,10
---
1,4,0,1
1,7,1,3
2,9,0,4
3,8,0,2
4,3,0,3
5,1,0,2
5,0,2,3
7,6,0,1
7,5,1,4
9,2,0,4
---
0.043452,4

46,10,10
---
0,0,0,1
1,7,0,1
1,6,1,2
2,2,0,3
3,5,0,4
4,1,0,2
5,4,0,1
7,8,0,3
8,9,0,3
8,3,3,4
---
0.035365,4

47,10,10
---
1,6,0,2
2,8,0,2
3,2,0,2
4,3,0,2
6,5,0,1
7,9,0,1
7,7,1,2
8,1,0,1
9,4,0,1
9,0,1,2
---
0.035232,2

48,10,10
---
1,5,0,1
3,7,0,1
3,2,1,3
4,6,0,1
5,1,0,3
6,0,0,4
7,9,0,1
8,4,0,1
8,8,1,4
9,3,0,5
---
0.031934,5

49,10,10
---
0,1,0,1
1,6,0,1
2,9,0,1
3,5,0,1
4,7,0,1
5,0,0,1
6,3,0,1
7,8,0,3
8,4,0,3
9,2,0,1
---
0.025057,3

50,10,10
---
0,3,0,4
2,1,0,3
2,6,3,4
3,8,0,1
3,7,1,2
5,9,0,1
5,2,1,2
6,5,0,1
7,0,0,2
9,4,0,1
---
0.043479,4

51,10,10
---
0,3,0,2
1,2,0,1
3,8,0,2
4,7,0,1
5,5,0,1
6,1,0,2
7,6,0,3
8,4,0,2
9,9,0,2
9,0,2,3
---
0.039480,3

52,10,10
---
1,1,0,1
1,4,1,2
2,8,0,1
3,3,0,1
3,0,1,2
5,7,0,1
6,5,0,4
7,9,0,2
8,2,0,3
9,6,0,2
---
0.043362,4

53,10,10
---
1,3,0,1
1,4,1,4
3,1,0,2
4,2,0,2
4,6,2,3
6,8,0,3
7,7,0,1
7,0,1,2
8,9,0,2
9,5,0,4
---
0.035804,4

54,10,10
---
0,6,0,1
1,8,0,1
2,0,0,1
3,4,0,2
4,1,0,1
5,9,0,2
6,3,0,1
7,2,0,1
8,7,0,1
9,5,0,1
---
0.019591,2

55,10,10
---
0,0,0,1
1,3,0,1
2,6,0,2
3,7,0,2
4,4,0,4
5,1,0,2
6,5,0,3
6,8,3,4
7,2,0,1
9,9,0,2
---
0.040824,4

56,10,10
---
0,5,0,2
1,3,0,1
1,4,1,2
2,9,0,2
3,6,0,2
5,8,0,1
6,2,0,2
7,0,0,1
7,1,1,3
9,7,0,1
---
0.034213,3

57,10,10
---
0,3,0,2
1,1,0,2
2,9,0,1
3,0,0,1
4,6,0,2
5,4,0,1
5,7,1,2
7,2,0,1
8,8,0,1
9,5,0,1
---
0.019239,2

58,10,10
---
0,6,0,1
2,7,0,4
3,2,0,1
4,0,0,1
4,4,1,3
5,8,0,3
6,9,0,1
7,3,0,1
7,5,1,2
9,1,0,2
---
0.037296,4

59,10,10
---
0,7,0,3
1,0,0,1
1,4,1,2
3,8,0,1
3,3,1,2
4,5,0,2
4,1,2,3
7,9,0,2
8,2,0,3
9,6,0,3
---
0.034996,3

60,10,10
---
0,8,0,5
1,5,0,2
2,2,0,1
2,4,1,3
3,6,0,2
5,3,0,4
6,7,0,2
7,0,0,3
8,9,0,3
9,1,0,3
---
0.036494,5

61,10,10
---
0,4,0,1
1,6,0,1
2,7,0,2
3,3,0,2
4,1,0,1
4,2,1,2
5,8,0,1
6,5,0,2
7,9,0,2
8,0,0,1
---
0.033244,2

62,10,10
---
0,0,0,2
2,1,0,4
3,4,0,4
5,2,0,2
6,3,0,3
6,9,3,4
7,8,0,1
7,6,1,3
8,5,0,1
8,7,1,2
---
0.036624,4

63,10,10
---
0,7,0,1
0,0,1,2
1,3,0,2
3,8,0,2
4,5,0,2
5,2,0,3
7,6,0,1
8,4,0,1
8,1,1,2
9,9,0,1
---
0.036339,3

64,10,10
---
0,2,0,3
1,4,0,1
2,5,0,1
3,0,0,2
5,3,0,1
5,6,1,2
6,7,0,2
7,9,0,2
8,1,0,1
9,8,0,2
---
0.030921,3

65,10,10
---
0,6,0,1
1,7,0,1
2,1,0,2
3,4,0,1
4,0,0,1
5,9,0,1
6,3,0,2
8,8,0,1
9,5,0,1
9,2,1,2
---
0.020303,2

66,10,10
---
0,2,0,2
1,1,0,2
2,0,0,2
3,3,0,1
4,9,0,1
4,8,1,2
5,5,0,2
7,7,0,1
7,6,1,2
9,4,0,1
---
0.020161,2

67,10,10
---
0,2,0,2
1,4,0,1
2,3,0,4
3,8,0,2
4,7,0,2
5,9,0,4
6,1,0,3
7,6,0,1
8,5,0,4
9,0,0,3
---
0.040981,4

68,10,10
---
0,1,0,3
1,8,0,1
2,2,0,1
2,0,1,3
3,4,0,2
4,3,0,3
5,6,0,3
6,9,0,3
8,7,0,1
8,5,1,2
---
0.038283,3

69,10,10
---
0,5,0,4
1,6,0,1
2,3,0,2
4,2,0,3
5,9,0,2
6,8,0,3
7,4,0,2
7,1,2,3
8,7,0,3
9,0,0,1
---
0.025096,4

70,10,10
---
0,9,0,4
1,4,0,3
1,5,3,4
2,1,0,3
3,6,0,1
4,7,0,4
5,0,0,3
6,2,0,3
7,3,0,3
8,8,0,4
---
0.037922,4

71,10,10
---
0,8,0,2
0,5,2,3
1,6,0,1
2,7,0,2
3,0,0,1
3,2,1,3
4,4,0,4
6,9,0,1
8,1,0,4
9,3,0,2
---
0.035907,4

72,10,10
---
1,6,0,1
1,0,1,2
2,1,0,2
2,4,2,4
3,9,0,4
4,2,0,1
6,3,0,1
7,7,0,1
7,5,1,3
8,8,0,1
---
0.037902,4

73,10,10
---
1,5,0,1
2,9,0,1
3,6,0,3
4,1,0,2
5,2,0,1
6,0,0,2
7,7,0,1
7,8,1,3
8,3,0,2
9,4,0,2
---
0.023585,3

74,10,10
---
0,2,0,3
1,3,0,3
2,6,0,2
3,5,0,3
4,0,0,1
5,9,0,2
6,7,0,3
7,4,0,4
8,8,0,4
9,1,0,2
---
0.038352,4

75,10,10
---
0,9,0,3
1,0,0,1
2,7,0,1
5,3,0,1
6,1,0,1
7,5,0,1
8,4,0,1
8,6,1,2
9,2,0,1
9,8,1,2
---
0.036276,3

76,10,10
---
1,1,0,1
2,6,0,3
3,7,0,2
3,3,2,3
5,5,0,2
5,8,2,3
6,4,0,1
6,2,1,2
7,0,0,3
9,9,0,2
---
0.036787,3

77,10,10
---
1,7,0,1
1,1,1,2
4,5,0,2
5,6,0,3
6,9,0,2
7,2,0,1
7,0,1,3
8,3,0,1
8,4,1,2
9,8,0,2
---
0.035556,3

78,10,10
---
0,1,0,1
2,6,0,1
3,5,0,2
4,8,0,1
5,4,0,1
6,7,0,1
6,2,1,2
7,0,0,1
7,3,1,2
8,9,0,1
---
0.021134,2

79,10,10
---
0,0,0,1
1,6,0,2
2,4,0,3
3,8,0,3
4,9,0,1
5,2,0,3
6,5,0,2
7,1,0,3
8,3,0,2
9,7,0,3
---
0.037231,3

80,10,10
---
0,2,0,4
1,9,0,2
1,5,2,3
3,4,0,1
5,8,0,1
6,6,0,2
6,1,2,3
7,0,0,2
8,3,0,5
9,7,0,1
---
0.028723,5

81,10,10
---
0,5,0,3
1,6,0,2
2,0,0,3
4,7,0,1
5,8,0,1
6,1,0,2
7,9,0,5
8,3,0,1
8,2,1,2
9,4,0,2
---
0.034483,5

82,10,10
---
0,1,0,2
1,7,0,1
2,5,0,1
2,4,1,2
3,2,0,2
4,0,0,2
5,8,0,2
7,9,0,1
8,3,0,3
9,6,0,3
---
0.039143,3

83,10,10
---
0,9,0,2
2,5,0,2
3,3,0,1
5,8,0,1
5,4,1,2
6,0,0,1
7,6,0,1
7,2,1,2
8,7,0,1
9,1,0,2
---
0.032653,2

84,10,10
---
1,2,0,1
1,4,1,2
2,8,0,1
3,1,0,1
4,9,0,1
5,3,0,4
6,7,0,1
7,6,0,4
8,5,0,3
9,0,0,2
---
0.037384,4

85,10,10
---
0,1,0,4
1,4,0,1
2,8,0,2
2,7,2,4
3,6,0,1
4,5,0,1
6,2,0,2
7,0,0,1
8,3,0,5
9,9,0,1
---
0.031977,5

86,10,10
---
1,5,0,3
2,3,0,2
3,8,0,2
3,1,2,3
4,9,0,3
5,0,0,3
6,2,0,3
7,7,0,1
8,6,0,3
9,4,0,2
---
0.039517,3

87,10,10
---
0,1,0,4
1,8,0,1
2,9,0,2
3,0,0,4
6,4,0,1
6,3,1,2
6,5,2,4
7,2,0,2
8,6,0,1
9,7,0,4
---
0.039032,4

88,10,10
---
0,9,0,2
1,0,0,3
3,7,0,1
4,2,0,3
5,1,0,1
6,4,0,1
7,6,0,2
7,3,2,3
8,8,0,1
8,5,1,3
---
0.032329,3

89,10,10
---
0,1,0,3
1,5,0,2
2,3,0,3
3,6,0,2
5,8,0,2
6,7,0,3
7,0,0,2
8,9,0,1
8,4,1,3
9,2,0,1
---
0.038779,3

90,10,10
---
0,0,0,2
2,7,0,2
3,8,0,1
4,6,0,1
6,4,0,1
6,5,1,2
7,3,0,1
8,2,0,2
8,1,2,3
9,9,0,3
---
0.035623,3

91,10,10
---
0,1,0,3
1,2,0,1
2,6,0,4
3,5,0,2
3,3,2,3
4,0,0,1
5,8,0,4
7,9,0,1
8,7,0,3
9,4,0,2
---
0.037389,4

92,10,10
---
0,5,0,3
1,4,0,2
2,0,0,3
3,7,0,2
4,3,0,3
6,2,0,2
6,1,2,3
7,8,0,1
8,9,0,1
9,6,0,1
---
0.031842,3

93,10,10
---
1,4,0,2
3,5,0,1
3,3,1,3
4,6,0,1
4,0,1,2
6,2,0,3
7,7,0,3
8,9,0,2
9,1,0,1
9,8,1,2
---
0.036300,3

94,10,10
---
0,0,0,2
1,9,0,1
2,6,0,1
2,1,1,2
3,2,0,1
4,8,0,2
5,4,0,2
6,7,0,2
8,5,0,1
9,3,0,1
---
0.032504,2

95,10,10
---
1,2,0,1
2,5,0,1
2,7,1,2
3,0,0,2
4,4,0,2
5,8,0,1
6,6,0,1
7,9,0,1
8,1,0,1
9,3,0,1
---
0.020208,2

96,10,10
---
0,3,0,3
1,5,0,3
2,8,0,1
3,9,0,1
4,6,0,3
5,1,0,1
6,4,0,1
6,2,1,2
8,7,0,3
9,0,0,2
---
0.037013,3

97,10,10
---
0,1,0,2
1,3,0,2
2,8,0,1
3,2,0,2
4,0,0,1
5,9,0,1
7,4,0,2
8,7,0,1
8,6,1,2
9,5,0,2
---
0.028599,2

98,10,10
---
1,4,0,2
2,9,0,3
3,6,0,1
3,5,1,2
4,7,0,3
5,8,0,1
5,2,1,2
6,0,0,2
8,3,0,1
9,1,0,3
---
0.029995,3

99,10,10
---
0,2,0,1
1,6,0,1
2,4,0,1
3,7,0,1
3,0,1,2
6,8,0,1
7,5,0,2
8,9,0,1
8,3,1,2
9,1,0,1
---
0.033935,2

100,10,10
---
0,4,0,1
1,9,0,1
3,0,0,1
4,5,0,1
4,3,1,2
5,2,0,3
6,8,0,3
7,6,0,2
8,1,0,1
9,7,0,2
---
0.024302,3

101,10,10
---
0,5,0,1
1,8,0,1
2,9,0,1
2,2,1,2
4,4,0,2
6,0,0,2
6,3,2,3
7,1,0,3
8,6,0,1
9,7,0,1
---
0.034147,3

102,10,10
---
0,2,0,1
1,6,0,1
2,3,0,3
3,0,0,2
4,9,0,3
5,5,0,3
6,4,0,2
7,1,0,1
8,8,0,1
9,7,0,3
---
0.031619,3

103,10,10
---
1,6,0,1
2,8,0,3
2,3,3,4
3,2,0,4
4,5,0,2
4,4,2,3
5,1,0,4
6,0,0,3
8,9,0,4
9,7,0,2
---
0.045566,4

104,10,10
---
1,4,0,1
1,7,1,2
2,0,0,2
2,6,2,3
3,1,0,2
4,2,0,2
5,5,0,3
6,9,0,2
8,8,0,2
9,3,0,1
---
0.033496,3

105,10,10
---
0,9,0,1
0,6,1,2
1,0,0,3
2,1,0,2
3,4,0,1
4,7,0,1
5,3,0,1
6,2,0,1
7,8,0,2
8,5,0,1
---
0.022625,3

106,10,10
---
0,2,0,3
1,8,0,1
2,7,0,1
3,4,0,1
4,9,0,2
5,0,0,2
6,6,0,2
7,5,0,1
8,3,0,2
9,1,0,1
---
0.022900,3

107,10,10
---
0,8,0,1
1,6,0,1
2,5,0,3
3,1,0,1
4,3,0,2
5,0,0,1
6,2,0,3
7,4,0,1
8,7,0,1
9,9,0,1
---
0.024062,3

108,10,10
---
0,9,0,2
1,2,0,3
2,8,0,3
3,6,0,3
5,3,0,2
6,0,0,2
7,5,0,3
8,4,0,2
8,7,2,3
9,1,0,1
---
0.020617,3

109,10,10
---
0,7,0,1
1,3,0,1
2,6,0,1
3,0,0,3
4,5,0,3
5,4,0,1
6,9,0,2
8,8,0,1
8,2,1,2
9,1,0,1
---
0.022510,3

110,10,10
---
0,6,0,1
1,3,0,2
3,8,0,3
4,9,0,1
5,2,0,1
6,0,0,2
6,7,2,3
7,4,0,2
8,1,0,3
9,5,0,2
---
0.027210,3

111,10,10
---
1,6,0,2
2,1,0,2
3,9,0,1
3,8,1,2
4,3,0,1
5,5,0,1
6,0,0,1
6,7,1,2
8,2,0,1
9,4,0,1
---
0.029455,2

112,10,10
---
0,9,0,3
2,2,0,1
2,5,1,2
3,1,0,2
4,6,0,2
5,3,0,2
6,7,0,2
7,8,0,2
8,0,0,1
9,4,0,1
---
0.037217,3

113,10,10
---
0,8,0,1
1,0,0,1
2,2,0,2
3,4,0,2
4,7,0,2
5,1,0,2
6,9,0,1
7,3,0,1
9,5,0,1
9,6,1,2
---
0.032929,2

114,10,10
---
0,0,0,2
1,4,0,3
2,7,0,1
3,8,0,2
3,3,2,3
5,9,0,1
5,5,1,3
8,2,0,3
9,6,0,2
9,1,2,3
---
0.033180,3

115,10,10
---
0,9,0,1
0,3,1,2
1,6,0,1
2,1,0,2
3,8,0,2
4,4,0,1
5,7,0,1
6,0,0,1
7,5,0,2
8,2,0,2
---
0.020289,2

116,10,10
---
0,0,0,2
2,1,0,1
3,4,0,3
4,9,0,2
5,8,0,3
6,5,0,3
7,6,0,2
7,2,2,3
8,3,0,2
9,7,0,3
---
0.039337,3

117,10,10
---
0,0,0,1
1,7,0,2
1,9,2,3
2,1,0,1
2,8,1,4
3,6,0,5
5,2,0,2
5,4,2,3
6,5,0,1
9,3,0,4
---
0.039211,5

118,10,10
---
0,6,0,5
1,4,0,4
2,0,0,4
3,9,0,1
3,2,1,3
4,3,0,5
6,1,0,2
7,7,0,2
8,5,0,1
9,8,0,1
---
0.041717,5

119,10,10
---
0,5,0,1
1,1,0,1
2,9,0,1
3,6,0,1
4,3,0,2
5,2,0,1
6,0,0,1
7,7,0,3
8,8,0,2
9,4,0,1
---
0.025503,3

120,10,10
---
0,2,0,2
1,3,0,6
4,7,0,1
4,4,1,2
5,0,0,4
6,6,0,6
7,1,0,4
8,5,0,2
8,8,2,3
9,9,0,1
---
0.048963,6

121,10,10
---
0,7,0,1
1,2,0,2
2,9,0,4
3,0,0,4
5,3,0,1
6,6,0,1
6,4,1,2
7,8,0,4
8,1,0,2
9,5,0,2
---
0.032261,4

122,10,10
---
0,1,0,2
1,5,0,3
3,3,0,1
4,6,0,2
4,8,2,3
5,4,0,3
6,0,0,3
7,7,0,1
8,9,0,2
9,2,0,3
---
0.038830,3

123,10,10
---
0,4,0,2
1,5,0,3
2,9,0,1
3,3,0,1
4,8,0,1
5,1,0,1
5,2,1,2
7,0,0,2
8,7,0,2
9,6,0,2
---
0.023194,3

124,10,10
---
0,3,0,1
0,0,1,2
1,4,0,3
3,9,0,1
4,6,0,2
6,2,0,1
7,8,0,1
7,1,1,2
8,7,0,1
9,5,0,1
---
0.035493,3

125,10,10
---
0,1,0,3
1,6,0,3
2,5,0,2
3,0,0,2
4,3,0,2
4,2,2,3
5,9,0,3
6,8,0,3
8,7,0,1
9,4,0,1
---
0.042708,3

126,10,10
---
1,9,0,2
1,6,2,3
2,7,0,4
3,2,0,1
3,1,1,2
5,5,0,1
5,8,1,4
7,3,0,3
8,4,0,2
9,0,0,1
---
0.036730,4

127,10,10
---
0,3,0,1
1,7,0,1
2,9,0,1
3,2,0,2
3,5,2,3
4,1,0,2
5,4,0,1
6,8,0,1
7,6,0,3
9,0,0,1
---
0.035128,3

128,10,10
---
2,1,0,5
4,8,0,1
4,6,1,2
5,0,0,1
5,7,1,2
6,5,0,5
7,4,0,1
8,2,0,2
9,9,0,1
9,3,1,3
---
0.041300,5

129,10,10
---
0,6,0,4
1,2,0,2
1,1,2,3
2,8,0,4
3,9,0,4
5,7,0,2
5,0,2,3
6,4,0,2
7,5,0,3
8,3,0,4
---
0.038319,4

130,10,10
---
0,1,0,3
1,0,0,1
1,4,1,2
2,9,0,1
3,8,0,2
4,6,0,2
5,7,0,1
6,3,0,3
7,2,0,2
8,5,0,3
---
0.036991,3

131,10,10
---
0,6,0,1
0,0,1,3
1,1,0,2
2,7,0,1
3,9,0,2
4,4,0,4
5,5,0,1
7,2,0,1
8,8,0,1
9,3,0,2
---
0.039479,4

132,10,10
---
0,9,0,2
1,4,0,2
2,5,0,2
2,6,2,3
3,3,0,1
4,0,0,3
6,8,0,1
7,1,0,3
8,2,0,1
9,7,0,1
---
0.039552,3

133,10,10
---
0,4,0,1
0,9,1,2
1,5,0,1
2,1,0,2
3,8,0,2
4,7,0,2
5,6,0,2
6,3,0,2
6,0,2,3
8,2,0,4
---
0.034812,4

134,10,10
---
0,2,0,2
1,7,0,1
2,9,0,3
3,3,0,1
4,6,0,1
4,5,1,2
5,4,0,1
6,0,0,2
7,1,0,1
8,8,0,1
---
0.024096,3

135,10,10
---
0,8,0,2
1,1,0,1
1,2,1,3
3,6,0,1
4,9,0,3
5,3,0,1
5,0,1,2
6,4,0,1
7,5,0,1
8,7,0,1
---
0.025328,3

136,10,10
---
0,2,0,2
2,5,0,1
2,9,1,4
3,6,0,5
4,7,0,3
6,0,0,2
7,4,0,3
8,3,0,3
9,8,0,1
9,1,1,4
---
0.040359,5

137,10,10
---
0,3,0,1
1,1,0,1
2,4,0,1
3,8,0,2
4,5,0,3
5,6,0,2
6,0,0,1
7,2,0,1
9,9,0,1
9,7,1,2
---
0.046557,3

138,10,10
---
0,9,0,2
1,8,0,3
3,2,0,1
4,4,0,1
5,6,0,1
6,3,0,2
6,1,2,3
7,5,0,1
8,7,0,3
9,0,0,2
---
0.032619,3

139,10,10
---
0,4,0,1
1,8,0,1
2,0,0,1
3,1,0,2
4,3,0,1
5,6,0,1
6,2,0,2
7,9,0,1
8,5,0,2
9,7,0,1
---
0.020743,2

140,10,10
---
0,0,0,1
1,8,0,2
2,3,0,1
2,2,1,2
3,1,0,3
4,6,0,3
5,5,0,2
6,4,0,2
8,7,0,2
9,9,0,3
---
0.031873,3

141,10,10
---
0,3,0,1
0,6,1,4
1,9,0,1
1,5,1,2
3,2,0,2
6,8,0,1
7,4,0,1
7,1,1,2
8,7,0,1
9,0,0,1
---
0.035589,4

142,10,10
---
0,3,0,3
1,9,0,1
3,5,0,1
4,1,0,1
5,4,0,1
6,0,0,1
7,2,0,1
8,8,0,3
